num_nodes,num_edges,average_degree,density,average_clustering,assortativity,transitivity,language,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,edge_weight_mean,edge_weight_std,label_overlap_with_country,name,description,type,category,subcategory,label,item
628,1179,3.754777070063694,0.002994240087770091,0.0058210039878878305,-0.14553151166786257,0.004877665014554323,en,0.005988480175540182,0.005880046308823222,0.13293709079250818,1.1535199321458864,0.9760546555672219,0.0015923566878980893,A. P. J. Abdul Kalam,Indian scientist and statesman (1931–2015),entity,politics,politician,cultural representative,http://www.wikidata.org/entity/Q9513
35,51,2.914285714285714,0.04285714285714286,0.053002473716759424,-0.3353998062983883,0.01875,en,0.0857142857142857,0.035294117647058816,0.13463595713434126,1.0784313725490196,0.2688492000157272,0.0,Abbad II al-Mu'tadid,"Ruler of Seville, Al-Andalus from 1042 to 1069",entity,literature,poet,cultural exclusive,http://www.wikidata.org/entity/Q30556
41,62,3.024390243902439,0.03780487804878049,0.018203561995319254,-0.39798243888281526,0.01764705882352941,en,0.07560975609756097,0.03089430894308943,0.09580596701699501,1.6451612903225807,1.617413049899571,0.0,Abeiku Crentsil,Ghanaian politician,entity,architecture,construction,cultural exclusive,http://www.wikidata.org/entity/Q84044419
163,269,3.3006134969325154,0.010187078694236159,0.030335535429830193,-0.13868727898699088,0.010820559062218215,en,0.020374157388472314,0.02446884130888754,0.06922086947648384,1.137546468401487,0.43074578996553137,0.0,Abid Surti,"Indian author, painter, cartoonist, journalist, environmentalist, playwright and screenwriter",entity,literature,writer,cultural exclusive,http://www.wikidata.org/entity/Q9457
317,606,3.823343848580442,0.006049594697120952,0.008235646719942846,-0.23194244138686257,0.006079942210450277,en,0.012099189394241906,0.010245425487209617,0.17202117008047266,1.4026402640264026,2.8002109113096725,0.0,Abies,genus of plants,concept,biology,tree,cultural agnostic,http://www.wikidata.org/entity/Q25350
467,969,4.149892933618844,0.004452674821479446,0.007189376286905856,-0.1302209090269175,0.012613240418118466,en,0.008905349642958894,0.007338787992161213,0.1438710202290298,1.195046439628483,1.0300621795884912,0.0,Aardman Animations,British animation studio,entity,media,film studio,cultural representative,http://www.wikidata.org/entity/Q301092
47,69,2.9361702127659575,0.031914893617021274,0.017472108013234337,-0.4263761667055833,0.010309278350515464,en,0.06382978723404256,0.03351834720937403,0.13324134840228857,1.2173913043478262,0.8659344490602698,0.0,ABC Motors,"manufacturer of cars, aircraft, motor scooters, and engines",entity,transportation,automobile manufacturer,cultural agnostic,http://www.wikidata.org/entity/Q262737
66,131,3.9696969696969697,0.030536130536130537,0.0865495131483554,-0.27018979885678235,0.06640625,en,0.06107226107226108,0.049825174825174824,0.1715130896866138,1.1374045801526718,0.5058943977337677,0.015151515151515152,Abitibi River,"tributary of the Moose River, in northeastern Ontario, Canada",entity,geography,river,cultural exclusive,http://www.wikidata.org/entity/Q59647
864,1728,4.0,0.002317497103128621,0.004138481991199888,-0.1268140913601868,0.006586112119483483,en,0.004634994206257241,0.004211138197866695,0.14856463897439073,1.2256944444444444,1.434120255290958,0.0023148148148148147,Abbas Kiarostami,"Iranian film director, screenwriter, photographer and film producer (1940–2016)",entity,films,film producer,cultural representative,http://www.wikidata.org/entity/Q55210
141,229,3.24822695035461,0.01160081053698075,0.009404897691308704,-0.15781221612353338,0.011734028683181226,en,0.023201621073961495,0.01196088721727785,0.06974818018164292,1.2139737991266375,0.8779573450630704,0.0,A La Vieille Russie,antique store in New York,entity,visual arts,art gallery,cultural representative,http://www.wikidata.org/entity/Q3602929
208,369,3.548076923076923,0.008570234113712374,0.029394808194248865,-0.14582983450379366,0.00916590284142988,en,0.017140468227424745,0.017929235531599398,0.12278438765809575,1.146341463414634,0.4830390496752178,0.004807692307692308,Absolution of the dead,prayer for or a declaration of absolution of a dead person's sins that takes place at the person's religious funeral,entity,gestures and habits,ritual,cultural exclusive,http://www.wikidata.org/entity/Q2822053
144,264,3.6666666666666665,0.01282051282051282,0.014883387792980672,-0.20904190848340806,0.018387553041018388,en,0.025641025641025644,0.020568975234468195,0.158520946947034,1.2083333333333333,0.882364391389362,0.006944444444444444,Aboriginal and Torres Strait Islander Commission,"Australian government agency, 1990-2004",entity,politics,government agency,cultural exclusive,http://www.wikidata.org/entity/Q322956
290,509,3.510344827586207,0.0060732609473809806,0.008178773024103697,-0.1557672395515427,0.006480558325024925,en,0.012146521894761963,0.015599935038247888,0.10109830012023795,1.1355599214145382,0.8216691591612121,0.0034482758620689655,Abul Hasan ash-Shadhili,Founder of the Shadhili order,entity,philosophy and religion,religious leader,cultural exclusive,http://www.wikidata.org/entity/Q2704613
144,238,3.3055555555555554,0.011557886557886558,0.027403727259420366,-0.1707547778161481,0.013716814159292035,en,0.023115773115773116,0.017510902634142074,0.1086834130199558,1.138655462184874,0.5439675663368791,0.006944444444444444,Abbey and Altenmünster of Lorsch,UNESCO World Heritage Abbey of Lorsch in Germany,entity,history,museum,cultural representative,http://www.wikidata.org/entity/Q157550
72,113,3.138888888888889,0.022104851330203443,0.004002887789156532,-0.21417009780893276,0.03,en,0.044209702660406885,0.06611334674714957,0.13049025321681557,1.9734513274336283,4.075526301842685,0.0,ACBS Asian Snooker Championship,snooker tournament,entity,sports,recurring sporting event,cultural agnostic,http://www.wikidata.org/entity/Q288066
302,660,4.370860927152318,0.007260566324173286,0.003681753964360456,-0.19631709436741354,0.023713420787083755,en,0.014521132648346572,0.010322031785145907,0.1723639762051737,1.437878787878788,3.0501994545570867,0.0033112582781456954,ABS-CBN Integrated News,division of ABS-CBN Corporation and TV5 Network Inc.,entity,media,media company,cultural exclusive,http://www.wikidata.org/entity/Q4650387
274,472,3.4452554744525545,0.006309991711451565,0.006281474921582879,-0.20250308700059924,0.008035714285714285,en,0.012619983422903132,0.012182750697134556,0.11000259353960619,1.1843220338983051,1.581784541893154,0.0,Abu Nuwas,8th-century classical Arabic poet,entity,literature,poet,cultural representative,http://www.wikidata.org/entity/Q5670
603,1130,3.747927031509121,0.00311289620557236,0.022246798767722984,-0.11900753925650541,0.008753917648330271,en,0.006225792411144719,0.006347543399928036,0.1311284706055439,1.1327433628318584,0.5629320331624171,0.001658374792703151,abstract animation film,film genre,concept,comics and anime,animated film,cultural agnostic,http://www.wikidata.org/entity/Q332564
222,466,4.198198198198198,0.009498185968774204,0.005839231904052716,-0.15094855483838723,0.022572078907435508,en,0.018996371937548405,0.013615610674434203,0.1371829281514442,1.6008583690987124,3.0796855005853754,0.0,Abu Dhabi Grand Prix,Formula One motor race,entity,sports,recurring sporting event,cultural representative,http://www.wikidata.org/entity/Q7849
65,99,3.046153846153846,0.023798076923076922,0.03634532629006573,-0.19705773531290266,0.008278145695364239,en,0.047596153846153844,0.04869887057387057,0.15301047421228275,1.0606060606060606,0.27773186030035396,0.0,acclamation,form of election that does not use a ballot,concept,gestures and habits,greeting,cultural agnostic,http://www.wikidata.org/entity/Q419736
27,43,3.185185185185185,0.06125356125356125,0.033703216357375755,-0.22326303037000736,0.038461538461538464,en,0.12250712250712253,0.10159544159544162,0.18508783963868328,1.0465116279069768,0.21059035204970736,0.0,acceptable use policy,a set of rules applied by the manager of a network,concept,politics,policy,cultural agnostic,http://www.wikidata.org/entity/Q4672374
179,349,3.899441340782123,0.010953486912309334,0.011372196269260454,-0.17676785480388518,0.020673813169984685,en,0.02190697382461867,0.01833790992014645,0.135992989992699,1.183381088825215,0.9337106095229813,0.0,accomplice,"person who actively participates in the commission of a crime, even if they take no part in the actual criminal offense, with the other perpetrators",entity,politics,law,cultural agnostic,http://www.wikidata.org/entity/Q706884
37,54,2.918918918918919,0.04054054054054054,0.03314726784891568,-0.27344308229316766,0.014204545454545454,en,0.08108108108108107,0.028850278850278844,0.09768992134915781,1.1111111111111112,0.36851386559504445,0.0,Académico F.C.,"association football team from Porto, Portugal",entity,sports,sports club,cultural exclusive,http://www.wikidata.org/entity/Q337429
453,787,3.4746136865342163,0.0038435992107679383,0.011257398633407259,-0.12034397730626971,0.005516549648946841,en,0.0076871984215358775,0.010880561792676581,0.14093250929744083,1.0800508259212198,0.4063611071279216,0.002207505518763797,accelerationism,political philosophy that the prevailing system of capitalism should be expanded in order to generate radical social change,entity,philosophy and religion,philosophical movement,cultural agnostic,http://www.wikidata.org/entity/Q16001522
163,255,3.128834355828221,0.009656896159963645,0.010836147523674287,-0.22547305030671314,0.0015432098765432098,en,0.01931379231992729,0.021851329666747108,0.10596403056073804,1.0588235294117647,0.29450954283166414,0.0,Achatinidae,family of molluscs,concept,biology,animal,cultural agnostic,http://www.wikidata.org/entity/Q386510
1764,4245,4.812925170068027,0.0013649816137458954,0.004801676144576942,-0.09531479372939802,0.0052414702488874235,en,0.002729963227491791,0.002194267495712316,0.15578811284167313,1.137809187279152,0.6973585743778806,0.0017006802721088435,3D film,stereoscopic film,concept,films,film,cultural agnostic,http://www.wikidata.org/entity/Q229390
16,17,2.125,0.07083333333333333,0.0,-0.658280588604382,0.0,en,0.14166666666666666,0.006547619047619049,0.09320436507936508,1.0,0.0,0.0,acclamatio,expression of enthusiasm in Ancient Roman and Byzantine tradition; common to many political and religious rituals and important to medieval Christian worship,concept,gestures and habits,greeting,cultural agnostic,http://www.wikidata.org/entity/Q83390
56,77,2.75,0.025,0.0373764799609435,-0.2770699313491388,0.012437810945273632,en,0.049999999999999996,0.01082852332852333,0.06597217584119215,1.077922077922078,0.3870042707987361,0.0,acidophile,organisms that thrive under highly acidic conditions (usually at pH 2.0 or below),concept,biology,organism,cultural agnostic,http://www.wikidata.org/entity/Q196188
9,10,2.2222222222222223,0.1388888888888889,0.0767195767195767,-0.3749999999999993,0.023809523809523808,en,0.2777777777777778,0.003968253968253968,0.13611111111111113,1.1,0.3,0.0,Accelerade,sports drink brand,concept,food,drink,cultural agnostic,http://www.wikidata.org/entity/Q4672263
399,727,3.644110275689223,0.0045780279845342,0.010464195778602527,-0.15069905568130498,0.010459299681673489,en,0.009156055969068398,0.008211404173382966,0.1535148733282782,1.2049518569463549,1.188240277223749,0.005012531328320802,Acer,genus of plants,concept,biology,tree,cultural agnostic,http://www.wikidata.org/entity/Q42292
226,372,3.2920353982300883,0.007315634218289085,0.01937985907091772,-0.18197251438484574,0.006342132327733973,en,0.01463126843657817,0.00836511448237112,0.08961527547683962,1.1478494623655915,0.6697541668441394,0.004424778761061947,acousmatic music,form of electroacoustic music,entity,music,music genre,cultural agnostic,http://www.wikidata.org/entity/Q423918
59,96,3.2542372881355934,0.028053769725306838,0.02651687900410244,-0.31695196482237675,0.018404907975460124,en,0.056107539450613676,0.044956781199052574,0.14225755966682496,1.2083333333333333,0.840593375076334,0.0,activity book,book which is intended to be written in or otherwise modified.,concept,books,book,cultural agnostic,http://www.wikidata.org/entity/Q4677625
103,161,3.1262135922330097,0.015324576432514753,0.025724437952833985,-0.08252485387408928,0.02032520325203252,en,0.030649152865029502,0.03960301798312327,0.10120343053639493,1.1180124223602483,0.5831897935058635,0.009708737864077669,actor-manager,leading actor who sets up their own permanent theatrical company and manages the company's business,concept,performing arts,actor,cultural agnostic,http://www.wikidata.org/entity/Q4677709
385,759,3.942857142857143,0.005133928571428571,0.00496924644308178,-0.10510170629293315,0.012164534737898169,en,0.010267857142857143,0.009124181953816419,0.135393261346612,1.1515151515151516,1.0238112149808818,0.0025974025974025974,active mobility,unmotorised transport powered by human physical activity,concept,transportation,mode of transport,cultural agnostic,http://www.wikidata.org/entity/Q4010939
99,184,3.717171717171717,0.01896516182230468,0.022614494376590195,-0.1575779205351572,0.03167420814479638,en,0.037930323644609354,0.03241334021893667,0.1810883360710981,1.2391304347826086,1.0971263374735254,0.0,acid rock,subgenre of psychedelic rock music,entity,music,music genre,cultural representative,http://www.wikidata.org/entity/Q236932
937,2156,4.601921024546424,0.002458291145591039,0.008238005914109739,-0.12296875994190942,0.012167765617565088,en,0.004916582291182078,0.0036688141136003525,0.17912744313309079,1.1669758812615956,0.9080879325791295,0.0010672358591248667,accordionist,someone who plays the accordion,entity,music,musical profession,cultural representative,http://www.wikidata.org/entity/Q1863064
163,253,3.104294478527607,0.009581155797924713,0.010555111914233495,-0.1834375120679713,0.0052337752965806,en,0.019162311595849427,0.01527250300256435,0.07663723417737207,1.225296442687747,1.1143301267978543,0.0,Adam de la Halle,"French poet, composer and trouvère",entity,literature,writer,cultural representative,http://www.wikidata.org/entity/Q4214
170,269,3.164705882352941,0.009363035154890358,0.007007218172913215,-0.21686915266039128,0.006571087216248507,en,0.01872607030978072,0.012927833855435665,0.06403795152910245,1.271375464684015,1.3430110860457867,0.0,Adam Elsheimer,German painter and draftsman (1578-1610),entity,fashion,designer,cultural representative,http://www.wikidata.org/entity/Q310285
41,61,2.975609756097561,0.03719512195121951,0.028741434942348498,-0.16805775852712307,0.01327433628318584,en,0.07439024390243902,0.09382426516572859,0.14162932045021753,1.1311475409836065,0.42369993387934707,0.0,Acton,town in Indianapolis,entity,geography,neighborhood,cultural exclusive,http://www.wikidata.org/entity/Q344394
271,458,3.3800738007380073,0.0062593959272926065,0.004563353101966451,-0.159585453109844,0.007820646506777894,en,0.012518791854585213,0.013901323647685053,0.10652165550784158,1.1462882096069869,1.0769505407183577,0.0,Adèle Haenel,French actress,entity,performing arts,actor,cultural representative,http://www.wikidata.org/entity/Q31353
622,1283,4.12540192926045,0.003321579653188768,0.018081624133957416,-0.13870780924525186,0.009441308156511582,en,0.006643159306377537,0.005652765188128198,0.1706747708896625,1.1434138737334372,0.5732486950989221,0.001607717041800643,actress,female actor,concept,performing arts,actor,cultural agnostic,http://www.wikidata.org/entity/Q21169216
278,476,3.4244604316546763,0.006181336519232267,0.014764328248606738,-0.14149618980415118,0.006301369863013699,en,0.012362673038464536,0.016777913409344727,0.14581182484576932,1.0756302521008403,0.3528911529175809,0.0,adelphopoiesis,old Christian ceremony to unite two people of the same sex,entity,gestures and habits,ritual,cultural exclusive,http://www.wikidata.org/entity/Q367540
202,438,4.336633663366337,0.010787645928771981,0.0058190856855418445,-0.11025989852991465,0.02367758186397985,en,0.02157529185754396,0.016679597064184027,0.1555937508200321,1.182648401826484,1.3270870767419283,0.0,administrative centre,"seat of regional administration or local government, or a county town, or the place where the central administration of a commune is located",concept,geography,geographic location,cultural agnostic,http://www.wikidata.org/entity/Q1306755
113,179,3.168141592920354,0.014143489254108722,0.0182474992658519,-0.23184286927778686,0.006550218340611353,en,0.028286978508217445,0.01987875992300771,0.12884863341887456,1.2067039106145252,0.830130754011473,0.0,Adanaspor,association football club,entity,sports,sports club,cultural exclusive,http://www.wikidata.org/entity/Q352270
22,29,2.6363636363636362,0.06277056277056277,0.07839178051299832,-0.27478745438225627,0.06,en,0.12554112554112554,0.0633116883116883,0.1470355099982241,1.206896551724138,0.48275862068965514,0.0,administrative procedure,Soviet euphemism for extrajudicial punishment,concept,politics,policy,cultural exclusive,http://www.wikidata.org/entity/Q515244
1004,2219,4.420318725099602,0.002203548716400599,0.0035387756769051275,-0.13378063233454648,0.011453382410749384,en,0.004407097432801198,0.003528728610868813,0.17326154270811037,1.2537178909418658,1.829624137037436,0.00199203187250996,action film,film genre,concept,films,film,cultural agnostic,http://www.wikidata.org/entity/Q188473
766,1602,4.1827676240208875,0.0027338350483796653,0.007522420148790544,-0.08731184952585921,0.014166666666666666,en,0.00546767009675933,0.005051687264109094,0.14519345103207842,1.233458177278402,1.0782976137789242,0.0013054830287206266,ACT New Zealand,New Zealand political party,entity,politics,political party,cultural exclusive,http://www.wikidata.org/entity/Q288838
142,246,3.464788732394366,0.012286484866646689,0.01755250489607901,-0.18721350071527088,0.009982638888888888,en,0.024572969733293377,0.02306391540733764,0.15025063223921029,1.1341463414634145,0.5863389608052323,0.007042253521126761,administrator,Catholic Church administrator,concept,philosophy and religion,religious leader,cultural representative,http://www.wikidata.org/entity/Q358832
1624,3484,4.29064039408867,0.0013218239045251602,0.0016078859401888628,-0.10662804942616935,0.0038609140597743925,en,0.00264364780905032,0.0022543836828590605,0.1512573609464605,1.136337543053961,1.8586873374928006,0.0012315270935960591,Abraham Lincoln,president of the United States from 1861 to 1865,entity,politics,politician,cultural representative,http://www.wikidata.org/entity/Q91
466,862,3.699570815450644,0.003978033134893165,0.004022632448575258,-0.14585199854189126,0.0047432272188269635,en,0.007956066269786332,0.007502305454638041,0.1675147046711317,1.1925754060324827,1.7023364872361888,0.002145922746781116,ADAC,automobile club in Germany,entity,literature,publisher,cultural exclusive,http://www.wikidata.org/entity/Q289953
19,32,3.3684210526315788,0.0935672514619883,0.11987111587422425,-0.34992561895570035,0.09259259259259259,en,0.1871345029239766,0.0932232542139663,0.22098415137454963,1.125,0.414578098794425,0.05263157894736842,adoption law,"generic area of theory, policy, practice and studies relating to law on adoption.",concept,politics,law,cultural agnostic,http://www.wikidata.org/entity/Q16001865
7,7,2.0,0.16666666666666666,0.11904761904761904,-0.4880935300919782,0.125,en,0.3333333333333333,0.028571428571428574,0.2043650793650794,1.2857142857142858,0.45175395145262565,0.0,Ado Kraemer,German chess player (1898–1972),entity,books,non-fiction writer,cultural exclusive,http://www.wikidata.org/entity/Q98756
41,63,3.073170731707317,0.03841463414634146,0.05395354642890223,-0.32304560516646463,0.011627906976744186,en,0.07682926829268293,0.04790494058786741,0.15731343462087474,1.0634920634920635,0.30200472365778486,0.0,Adolf Krischanitz,architect,entity,architecture,architect,cultural exclusive,http://www.wikidata.org/entity/Q87827
111,167,3.009009009009009,0.013677313677313677,0.02110711942313376,-0.1924331049417073,0.008293838862559242,en,0.027354627354627348,0.03933608337278062,0.0836755757724949,1.1377245508982037,0.37776791127155696,0.0,Adolf Butenandt,German biochemist (1903-1995),entity,politics,politician,cultural representative,http://www.wikidata.org/entity/Q5327
53,74,2.792452830188679,0.026850507982583455,0.025612639336302718,-0.2823657529364452,0.028735632183908046,en,0.0537010159651669,0.035871823330202904,0.09100790720418597,1.162162162162162,0.4035995817045427,0.018867924528301886,Adolf Bötticher,German art historian (1842–1901),entity,architecture,architect,cultural exclusive,http://www.wikidata.org/entity/Q78125
140,267,3.8142857142857145,0.013720452209660844,0.012363688621833534,-0.12768893796404399,0.01171875,en,0.027440904419321687,0.02455724861104905,0.17194156331058144,1.1797752808988764,0.8641221358154149,0.007142857142857143,Admiralty,business district in Hong Kong,entity,geography,geographic location,cultural exclusive,http://www.wikidata.org/entity/Q3270129
